OrderID,CustomerID,OrderDateTime,Subtotal,DiscountRate,DiscountAmount,ShippingMethod,Shipping,Tax,Total
51873,3422,2026-07-23 19:17:03,824.32,0.15,123.65,Standard,0.00,49.05,749.72
51874,3422,2026-07-26 06:59:40,156.83,0.05,7.84,Standard,0.00,10.43,159.42
51875,3422,2026-08-07 15:07:38,168.66,0.05,8.43,Standard,0.00,11.22,171.45
51876,3422,2026-08-13 12:32:27,195.92,0.05,9.80,Standard,0.00,13.03,199.15
51877,3422,2026-08-15 14:25:42,502.75,0.15,75.41,Standard,0.00,29.91,457.25
51878,3422,2026-08-27 13:01:44,337.32,0.10,33.73,Standard,0.00,21.25,324.84
51879,3422,2026-08-31 15:00:37,788.14,0.15,118.22,Standard,0.00,46.89,716.81
51880,3422,2026-09-03 08:37:41,605.04,0.15,90.76,Standard,0.00,36.00,550.28
51881,3423,2023-12-24 21:27:44,190.36,0.05,9.52,Standard,0.00,12.66,193.50
51882,3423,2024-11-06 18:50:02,281.06,0.10,28.11,Standard,0.00,17.71,270.66
51883,3423,2025-08-17 19:26:16,155.80,0.05,7.79,Standard,0.00,10.36,158.37
51884,3423,2025-08-20 16:24:05,558.22,0.15,83.73,Standard,0.00,33.21,507.70
51885,3423,2026-03-04 22:03:46,107.34,0.05,5.37,Standard,5.99,7.56,115.52
51886,3423,2026-03-28 16:25:29,202.61,0.05,10.13,Standard,0.00,13.47,205.95
51887,3423,2026-05-19 04:48:51,654.82,0.15,98.22,Standard,0.00,38.96,595.56
51888,3424,2026-08-15 11:54:49,810.13,0.15,121.52,Standard,0.00,48.20,736.81
51889,3425,2024-06-08 10:31:41,189.10,0.10,18.91,Two-Day,0.00,11.91,182.10
51890,3425,2024-08-01 21:11:06,444.11,0.10,44.41,Standard,0.00,27.98,427.68
51891,3425,2024-11-17 05:06:51,373.96,0.10,37.40,Standard,0.00,23.56,360.12
51892,3425,2025-02-19 23:59:35,294.65,0.10,29.47,Standard,0.00,18.56,283.74
51893,3425,2025-03-02 06:26:51,223.35,0.05,11.17,Standard,0.00,14.85,227.03
51894,3425,2025-06-21 21:15:41,516.58,0.15,77.49,Two-Day,0.00,30.74,469.83
51895,3425,2025-08-07 11:09:43,180.84,0.05,9.04,Standard,0.00,12.03,183.83
51896,3425,2025-11-10 11:45:03,140.42,0.05,7.02,Standard,0.00,9.34,142.74
51897,3425,2026-01-19 12:33:21,322.17,0.10,32.22,Standard,0.00,20.30,310.25
51898,3425,2026-01-22 17:24:42,170.39,0.05,8.52,Standard,0.00,11.33,173.20
51899,3425,2026-03-02 13:31:19,268.38,0.10,26.84,Standard,0.00,16.91,258.45
51900,3425,2026-03-09 19:46:53,293.57,0.10,29.36,Next-Day,0.00,18.49,282.70
51901,3425,2026-03-10 12:25:19,282.12,0.10,28.21,Two-Day,0.00,17.77,271.68
51902,3425,2026-04-10 19:28:40,609.80,0.15,91.47,Standard,0.00,36.28,554.61
51903,3425,2026-04-18 16:08:57,418.41,0.10,41.84,Two-Day,0.00,26.36,402.93
51904,3426,2024-07-07 11:16:04,234.83,0.20,46.97,Standard,0.00,13.15,201.01
51905,3426,2024-08-18 01:14:55,33.32,0.00,0.00,Standard,5.99,2.75,42.06
51906,3426,2024-09-03 08:27:07,96.75,0.00,0.00,Standard,5.99,7.19,109.93
51907,3426,2024-09-10 13:58:08,342.14,0.10,34.21,Standard,0.00,21.56,329.49
51908,3426,2025-01-27 14:14:17,283.22,0.10,28.32,Two-Day,0.00,17.84,272.74
51909,3426,2025-05-03 20:19:02,116.62,0.05,5.83,Two-Day,12.99,8.66,132.44
51910,3426,2025-05-09 12:16:08,328.06,0.10,32.81,Two-Day,0.00,20.67,315.92
51911,3426,2025-08-06 06:24:16,323.27,0.10,32.33,Standard,0.00,20.37,311.31
51912,3426,2025-08-15 18:58:29,189.10,0.05,9.46,Two-Day,0.00,12.57,192.21
51913,3426,2025-09-16 12:45:47,93.89,0.00,0.00,Standard,5.99,6.99,106.87
51914,3426,2025-09-25 21:35:29,717.76,0.15,107.66,Two-Day,0.00,42.71,652.81
51915,3426,2025-11-17 09:52:56,138.81,0.05,6.94,Standard,0.00,9.23,141.10
51916,3426,2026-02-10 09:44:36,544.79,0.15,81.72,Standard,0.00,32.41,495.48
51917,3426,2026-04-19 05:55:19,218.21,0.05,10.91,Standard,0.00,14.51,221.81
51918,3426,2026-06-17 05:01:16,439.59,0.10,43.96,Standard,0.00,27.69,423.32
51919,3426,2026-06-21 18:13:00,168.43,0.05,8.42,Standard,0.00,11.20,171.21
51920,3426,2026-07-27 13:17:52,301.79,0.10,30.18,Two-Day,0.00,19.01,290.62
51921,3427,2023-03-18 15:00:29,137.21,0.05,6.86,Two-Day,0.00,9.12,139.47
51922,3427,2023-07-05 17:24:11,436.77,0.10,43.68,Standard,0.00,27.52,420.61
51923,3427,2023-07-13 17:13:17,96.75,0.10,9.68,Two-Day,12.99,7.00,107.06
51924,3427,2023-08-11 19:47:54,589.19,0.20,117.84,Standard,0.00,32.99,504.34
51925,3427,2023-11-14 19:22:38,316.06,0.10,31.61,Standard,0.00,19.91,304.36
51926,3427,2023-12-20 17:43:41,104.50,0.05,5.23,Next-Day,24.99,8.70,132.96
51927,3427,2024-05-20 18:31:55,106.09,0.05,5.30,Two-Day,12.99,7.96,121.74
51928,3427,2024-06-17 20:04:50,231.29,0.05,11.56,Two-Day,0.00,15.38,235.11
51929,3427,2024-08-22 16:46:05,266.35,0.10,26.64,Standard,0.00,16.78,256.49
51930,3427,2024-08-31 15:39:55,459.07,0.10,45.91,Standard,0.00,28.92,442.08
51931,3427,2024-10-11 07:06:16,128.16,0.05,6.41,Standard,5.99,8.94,136.68
51932,3427,2024-11-12 21:18:22,214.99,0.10,21.50,Standard,0.00,13.54,207.03
51933,3427,2025-03-27 10:48:52,200.08,0.20,40.02,Standard,0.00,11.20,171.26
51934,3427,2025-03-28 19:31:19,376.61,0.10,37.66,Standard,0.00,23.73,362.68
51935,3427,2025-07-19 17:30:00,169.81,0.05,8.49,Standard,0.00,11.29,172.61
51936,3427,2025-08-18 08:27:17,989.47,0.15,148.42,Standard,0.00,58.87,899.92
51937,3427,2025-09-18 21:16:51,82.64,0.00,0.00,Standard,5.99,6.20,94.83
51938,3427,2025-11-03 18:55:28,88.36,0.00,0.00,Standard,5.99,6.60,100.95
51939,3427,2025-12-07 15:25:25,564.55,0.15,84.68,Standard,0.00,33.59,513.46
51940,3427,2026-02-21 13:42:51,164.87,0.10,16.49,Standard,0.00,10.39,158.77
51941,3427,2026-03-03 18:54:35,281.06,0.10,28.11,Next-Day,0.00,17.71,270.66
51942,3427,2026-03-14 17:20:20,790.76,0.15,118.61,Standard,0.00,47.05,719.20
51943,3427,2026-03-24 11:45:51,316.16,0.10,31.62,Standard,0.00,19.92,304.46
51944,3427,2026-04-03 11:19:20,51.74,0.00,0.00,Standard,5.99,4.04,61.77
51945,3427,2026-07-21 21:24:57,447.03,0.10,44.70,Standard,0.00,28.16,430.49
51946,3428,2024-12-28 18:16:46,212.71,0.05,10.64,Standard,0.00,14.14,216.21
51947,3428,2025-06-16 15:55:37,150.32,0.05,7.52,Two-Day,0.00,10.00,152.80
51948,3428,2025-06-24 19:57:38,238.17,0.05,11.91,Standard,0.00,15.84,242.10
51949,3428,2025-10-16 13:11:00,138.81,0.05,6.94,Standard,0.00,9.23,141.10
51950,3428,2025-12-13 10:51:28,247.00,0.10,24.70,Standard,0.00,15.56,237.86
51951,3428,2026-01-29 19:50:04,291.23,0.10,29.12,Next-Day,0.00,18.35,280.46
51952,3428,2026-02-03 17:42:15,301.15,0.10,30.12,Standard,0.00,18.97,290.00
51953,3428,2026-02-15 16:58:51,182.38,0.10,18.24,Two-Day,0.00,11.49,175.63
51954,3428,2026-03-15 18:21:28,421.65,0.10,42.17,Standard,0.00,26.56,406.04
51955,3428,2026-03-31 12:42:55,186.17,0.10,18.62,Standard,0.00,11.73,179.28
51956,3428,2026-08-13 09:37:25,15.89,0.00,0.00,Standard,5.99,1.53,23.41
51957,3429,2023-10-22 15:23:29,143.01,0.05,7.15,Standard,0.00,9.51,145.37
51958,3429,2023-11-19 02:18:45,236.92,0.05,11.85,Standard,0.00,15.75,240.82
51959,3429,2023-12-10 16:59:48,42.50,0.00,0.00,Standard,5.99,3.39,51.88
51960,3429,2024-03-12 16:39:14,613.68,0.15,92.05,Standard,0.00,36.51,558.14
51961,3429,2024-07-11 21:36:47,78.00,0.00,0.00,Two-Day,12.99,6.37,97.36
51962,3429,2024-08-15 17:47:20,153.56,0.05,7.68,Standard,0.00,10.21,156.09
51963,3429,2024-09-07 20:54:32,115.58,0.20,23.12,Next-Day,24.99,8.22,125.67
51964,3429,2024-09-10 13:03:55,70.70,0.00,0.00,Standard,5.99,5.37,82.06
51965,3429,2024-10-25 09:48:56,70.70,0.00,0.00,Standard,5.99,5.37,82.06
51966,3429,2024-10-28 11:49:01,408.51,0.10,40.85,Standard,0.00,25.74,393.40
51967,3429,2024-11-01 18:18:43,118.81,0.05,5.94,Next-Day,24.99,9.65,147.51
51968,3429,2024-11-04 15:27:33,515.70,0.15,77.36,Two-Day,0.00,30.68,469.02
51969,3429,2024-11-14 09:26:50,352.20,0.10,35.22,Standard,0.00,22.19,339.17
51970,3429,2025-01-04 09:49:10,339.69,0.10,33.97,Standard,0.00,21.40,327.12
51971,3429,2025-01-30 02:33:24,251.66,0.10,25.17,Two-Day,0.00,15.85,242.34
51972,3429,2025-02-21 04:26:13,91.14,0.10,9.11,Standard,5.99,6.16,94.18
51973,3429,2025-02-25 10:50:22,106.09,0.05,5.30,Standard,5.99,7.47,114.25
51974,3429,2025-03-11 20:47:15,101.07,0.05,5.05,Two-Day,12.99,7.63,116.64
51975,3429,2025-03-11 13:50:17,728.17,0.15,109.23,Standard,0.00,43.33,662.27
51976,3429,2025-03-19 09:30:50,238.71,0.05,11.94,Next-Day,0.00,15.87,242.64
51977,3429,2025-04-11 17:17:11,154.88,0.05,7.74,Standard,0.00,10.30,157.44
51978,3429,2025-04-18 06:43:38,757.16,0.15,113.57,Standard,0.00,45.05,688.64
51979,3429,2025-05-29 21:21:13,318.36,0.10,31.84,Two-Day,0.00,20.06,306.58
51980,3429,2025-06-09 23:57:15,265.55,0.10,26.56,Standard,0.00,16.73,255.72
51981,3429,2025-07-12 18:59:12,341.79,0.10,34.18,Standard,0.00,21.53,329.14
51982,3429,2025-07-20 06:06:21,403.31,0.10,40.33,Standard,0.00,25.41,388.39
51983,3429,2025-07-21 20:47:41,36.22,0.10,3.62,Standard,5.99,2.70,41.29
51984,3429,2025-07-25 18:17:04,586.76,0.15,88.01,Standard,0.00,34.91,533.66
51985,3429,2025-09-17 14:16:23,380.36,0.10,38.04,Standard,0.00,23.96,366.28
51986,3429,2025-09-19 20:26:45,553.74,0.15,83.06,Standard,0.00,32.95,503.63
51987,3429,2025-11-21 19:20:28,111.68,0.10,11.17,Standard,5.99,7.46,113.96
51988,3429,2026-01-08 07:11:31,39.28,0.00,0.00,Standard,5.99,3.17,48.44
51989,3429,2026-02-20 17:17:32,154.88,0.05,7.74,Standard,0.00,10.30,157.44
51990,3429,2026-03-29 09:20:12,201.70,0.05,10.09,Standard,0.00,13.41,205.02
51991,3429,2026-03-30 18:13:55,389.44,0.10,38.94,Two-Day,0.00,24.54,375.04
51992,3429,2026-05-06 07:06:02,44.40,0.10,4.44,Two-Day,12.99,3.71,56.66
51993,3429,2026-05-18 20:52:44,295.12,0.10,29.51,Standard,0.00,18.59,284.20
51994,3429,2026-06-15 21:16:40,378.46,0.10,37.85,Two-Day,0.00,23.84,364.45
51995,3429,2026-06-26 10:17:07,104.34,0.05,5.22,Standard,5.99,7.36,112.47
51996,3429,2026-08-08 17:05:16,93.75,0.00,0.00,Two-Day,12.99,7.47,114.21
51997,3429,2026-08-08 14:01:21,59.20,0.00,0.00,Two-Day,12.99,5.05,77.24
51998,3429,2026-08-23 16:34:04,383.78,0.10,38.38,Two-Day,0.00,24.18,369.58
51999,3430,2023-06-21 21:37:02,710.60,0.15,106.59,Next-Day,0.00,42.28,646.29
52000,3430,2023-07-03 17:26:24,201.70,0.05,10.09,Two-Day,0.00,13.41,205.02
52001,3430,2023-07-14 09:50:14,823.34,0.15,123.50,Two-Day,0.00,48.99,748.83
52002,3430,2023-08-27 17:14:05,156.83,0.05,7.84,Standard,0.00,10.43,159.42
52003,3430,2023-09-14 16:05:14,317.22,0.10,31.72,Standard,0.00,19.99,305.49
52004,3430,2023-10-28 21:49:07,502.40,0.15,75.36,Standard,0.00,29.89,456.93
52005,3430,2024-02-28 20:11:50,138.34,0.05,6.92,Standard,0.00,9.20,140.62
52006,3430,2024-03-14 16:56:16,328.98,0.10,32.90,Standard,0.00,20.73,316.81
52007,3430,2024-03-28 19:16:03,201.74,0.10,20.17,Next-Day,0.00,12.71,194.28
52008,3430,2024-04-05 22:13:34,590.57,0.15,88.59,Standard,0.00,35.14,537.12
52009,3430,2024-04-25 10:24:37,116.62,0.05,5.83,Standard,5.99,8.17,124.95
52010,3430,2024-06-08 12:40:18,862.53,0.15,129.38,Next-Day,0.00,51.32,784.47
52011,3430,2024-06-11 04:26:43,36.22,0.00,0.00,Standard,5.99,2.95,45.16
52012,3430,2024-07-28 11:22:44,440.44,0.10,44.04,Standard,0.00,27.75,424.15
52013,3430,2024-08-26 18:34:36,178.53,0.05,8.93,Standard,0.00,11.87,181.47
52014,3430,2024-08-31 17:32:22,347.57,0.10,34.76,Standard,0.00,21.90,334.71
52015,3430,2024-09-19 09:21:44,176.45,0.05,8.82,Standard,0.00,11.73,179.36
52016,3430,2024-10-07 17:07:28,139.18,0.05,6.96,Standard,0.00,9.26,141.48
52017,3430,2024-12-26 20:31:26,506.28,0.15,75.94,Standard,0.00,30.12,460.46
52018,3430,2025-03-28 14:16:12,124.46,0.10,12.45,Standard,5.99,8.26,126.26
52019,3430,2025-03-30 08:22:48,405.11,0.20,81.02,Standard,0.00,22.69,346.78
52020,3430,2025-03-31 07:54:57,67.51,0.00,0.00,Standard,5.99,5.15,78.65
52021,3430,2025-04-04 09:54:19,124.46,0.05,6.22,Standard,5.99,8.70,132.93
52022,3430,2025-04-16 16:23:26,116.62,0.10,11.66,Standard,5.99,7.77,118.72
52023,3430,2025-04-18 23:23:30,702.99,0.15,105.45,Two-Day,0.00,41.83,639.37
52024,3430,2025-05-09 09:46:39,291.23,0.10,29.12,Standard,0.00,18.35,280.46
52025,3430,2025-06-07 10:19:49,204.38,0.05,10.22,Two-Day,0.00,13.59,207.75
52026,3430,2025-06-30 12:18:18,55.71,0.10,5.57,Standard,5.99,3.93,60.06
52027,3430,2025-08-26 15:19:09,322.65,0.10,32.27,Two-Day,0.00,20.33,310.71
52028,3430,2025-10-10 22:41:16,380.42,0.10,38.04,Standard,0.00,23.97,366.35
52029,3430,2025-10-12 15:30:07,213.98,0.05,10.70,Standard,0.00,14.23,217.51
52030,3430,2025-10-30 17:08:13,294.74,0.10,29.47,Two-Day,0.00,18.57,283.84
52031,3430,2025-10-31 03:44:49,294.70,0.10,29.47,Standard,0.00,18.57,283.80
52032,3430,2025-11-11 22:31:20,439.44,0.10,43.94,Standard,0.00,27.69,423.19
52033,3430,2025-11-12 20:19:59,482.66,0.10,48.27,Standard,0.00,30.41,464.80
52034,3430,2025-12-24 17:04:06,154.88,0.05,7.74,Standard,0.00,10.30,157.44
52035,3430,2026-01-12 00:52:34,356.85,0.10,35.69,Two-Day,0.00,22.48,343.64
52036,3430,2026-01-24 16:33:49,101.07,0.05,5.05,Two-Day,12.99,7.63,116.64
52037,3430,2026-01-24 21:02:32,88.43,0.00,0.00,Standard,5.99,6.61,101.03
52038,3430,2026-02-27 19:04:20,60.31,0.00,0.00,Standard,5.99,4.64,70.94
52039,3430,2026-03-13 22:16:22,326.96,0.10,32.70,Standard,0.00,20.60,314.86
52040,3430,2026-03-19 11:57:52,186.48,0.05,9.32,Standard,0.00,12.40,189.56
52041,3430,2026-04-21 08:08:30,536.97,0.15,80.55,Two-Day,0.00,31.95,488.37
52042,3430,2026-04-30 13:48:23,264.88,0.10,26.49,Standard,0.00,16.69,255.08
52043,3430,2026-05-09 05:43:56,573.81,0.15,86.07,Two-Day,0.00,34.14,521.88
52044,3430,2026-05-10 12:05:51,243.46,0.05,12.17,Standard,0.00,16.19,247.48
52045,3430,2026-05-25 21:19:02,370.09,0.10,37.01,Standard,0.00,23.32,356.40
52046,3430,2026-05-27 04:58:24,138.81,0.05,6.94,Standard,0.00,9.23,141.10
52047,3430,2026-05-31 14:03:43,205.64,0.05,10.28,Standard,0.00,13.68,209.04
52048,3430,2026-06-07 19:21:02,513.75,0.15,77.06,Two-Day,0.00,30.57,467.26
52049,3430,2026-07-04 18:02:49,112.16,0.10,11.22,Next-Day,24.99,8.82,134.75
52050,3430,2026-07-17 21:05:38,164.78,0.05,8.24,Standard,0.00,10.96,167.50
52051,3430,2026-07-27 19:28:56,167.10,0.10,16.71,Standard,0.00,10.53,160.92
52052,3430,2026-08-03 14:45:12,356.87,0.10,35.69,Standard,0.00,22.48,343.66
52053,3431,2025-11-06 22:22:24,320.11,0.10,32.01,Standard,0.00,20.17,308.27
52054,3431,2025-12-28 21:09:19,315.54,0.10,31.55,Standard,0.00,19.88,303.87
52055,3431,2026-01-24 18:28:28,294.85,0.10,29.49,Standard,0.00,18.58,283.94
52056,3431,2026-01-26 22:15:16,104.50,0.05,5.23,Two-Day,12.99,7.86,120.12
52057,3431,2026-03-18 16:23:47,476.37,0.10,47.64,Standard,0.00,30.01,458.74
52058,3431,2026-03-22 14:20:38,394.28,0.10,39.43,Standard,0.00,24.84,379.69
52059,3431,2026-03-31 07:48:25,259.80,0.10,25.98,Standard,0.00,16.37,250.19
52060,3431,2026-04-24 20:39:15,236.92,0.05,11.85,Standard,0.00,15.75,240.82
52061,3431,2026-05-03 15:54:51,356.68,0.10,35.67,Standard,0.00,22.47,343.48
52062,3431,2026-05-12 19:03:37,283.92,0.10,28.39,Standard,0.00,17.89,273.42
52063,3431,2026-05-21 20:02:57,419.98,0.10,42.00,Standard,0.00,26.46,404.44
52064,3431,2026-06-21 21:38:50,312.82,0.10,31.28,Standard,0.00,19.71,301.25
52065,3431,2026-06-24 14:13:19,986.83,0.15,148.02,Standard,0.00,58.72,897.53
52066,3431,2026-07-15 19:15:02,144.92,0.20,28.98,Two-Day,12.99,9.03,137.96
52067,3431,2026-08-03 14:47:10,29.39,0.00,0.00,Standard,5.99,2.48,37.86
52068,3432,2024-11-02 14:22:11,265.08,0.10,26.51,Standard,0.00,16.70,255.27
52069,3432,2025-05-12 07:52:31,565.03,0.15,84.75,Standard,0.00,33.62,513.90
52070,3432,2025-07-17 14:28:06,74.76,0.00,0.00,Standard,5.99,5.65,86.40
52071,3432,2026-01-08 16:23:02,401.06,0.10,40.11,Standard,0.00,25.27,386.22
52072,3432,2026-02-17 06:39:49,256.72,0.10,25.67,Standard,0.00,16.17,247.22
52073,3432,2026-06-11 19:07:33,29.39,0.00,0.00,Standard,5.99,2.48,37.86
52074,3433,2023-09-06 14:49:21,324.12,0.10,32.41,Two-Day,0.00,20.42,312.13
52075,3433,2023-09-16 06:15:26,344.08,0.10,34.41,Standard,0.00,21.68,331.35
52076,3433,2023-12-14 09:08:32,251.66,0.10,25.17,Standard,0.00,15.85,242.34
52077,3433,2024-01-29 09:44:19,53.06,0.00,0.00,Standard,5.99,4.13,63.18
52078,3433,2024-03-16 14:57:24,201.70,0.05,10.09,Standard,0.00,13.41,205.02
52079,3433,2024-06-10 12:23:02,375.42,0.20,75.08,Standard,0.00,21.02,321.36
52080,3433,2024-06-29 16:43:00,236.92,0.05,11.85,Standard,0.00,15.75,240.82
52081,3433,2025-05-06 18:47:40,773.74,0.15,116.06,Standard,0.00,46.04,703.72
52082,3433,2025-06-30 21:49:18,439.67,0.20,87.93,Standard,0.00,24.62,376.36
52083,3433,2025-08-02 15:30:27,557.33,0.15,83.60,Standard,0.00,33.16,506.89
52084,3433,2025-10-01 11:42:36,91.14,0.00,0.00,Standard,5.99,6.80,103.93
52085,3433,2026-02-09 17:41:25,142.19,0.05,7.11,Standard,0.00,9.46,144.54
52086,3433,2026-02-20 18:05:24,479.72,0.20,95.94,Standard,0.00,26.86,410.64
52087,3433,2026-03-19 13:51:29,85.69,0.00,0.00,Standard,5.99,6.42,98.10
52088,3433,2026-04-25 08:16:48,419.81,0.10,41.98,Standard,0.00,26.45,404.28
52089,3433,2026-05-23 10:44:21,862.27,0.15,129.34,Standard,0.00,51.31,784.24
52090,3433,2026-06-23 22:17:53,443.37,0.10,44.34,Standard,0.00,27.93,426.96
52091,3434,2025-10-20 17:25:00,124.92,0.10,12.49,Standard,5.99,8.29,126.71
52092,3434,2026-07-27 04:32:50,53.55,0.00,0.00,Standard,5.99,4.17,63.71
52093,3434,2026-08-17 18:05:39,251.82,0.10,25.18,Standard,0.00,15.86,242.50
52094,3435,2025-05-18 14:05:15,41.32,0.10,4.13,Standard,5.99,3.02,46.20
52095,3435,2025-08-17 01:38:11,277.59,0.10,27.76,Standard,0.00,17.49,267.32
52096,3435,2025-09-19 16:48:25,501.11,0.15,75.17,Standard,0.00,29.82,455.76
52097,3435,2025-11-24 16:08:06,521.51,0.15,78.23,Standard,0.00,31.03,474.31
52098,3435,2025-11-26 14:26:21,411.98,0.10,41.20,Standard,0.00,25.95,396.73
52099,3435,2026-03-19 10:39:06,154.88,0.05,7.74,Standard,0.00,10.30,157.44
52100,3435,2026-04-13 08:09:27,482.73,0.10,48.27,Standard,0.00,30.41,464.87
52101,3435,2026-06-19 05:16:40,568.61,0.15,85.29,Two-Day,0.00,33.83,517.15
52102,3435,2026-08-03 06:30:00,683.17,0.15,102.48,Standard,0.00,40.65,621.34
52103,3435,2026-08-18 05:26:28,164.87,0.05,8.24,Standard,0.00,10.96,167.59
52104,3436,2024-04-21 18:08:33,413.12,0.10,41.31,Standard,0.00,26.03,397.84
52105,3436,2024-07-03 09:10:37,122.21,0.10,12.22,Two-Day,12.99,8.61,131.59
52106,3436,2024-07-27 05:27:18,462.58,0.10,46.26,Standard,0.00,29.14,445.46
52107,3436,2025-03-29 20:31:04,190.36,0.05,9.52,Standard,0.00,12.66,193.50
52108,3436,2025-04-27 09:47:55,128.16,0.05,6.41,Standard,5.99,8.94,136.68
52109,3436,2025-05-15 17:42:55,260.80,0.10,26.08,Standard,0.00,16.43,251.15
52110,3436,2025-10-27 13:43:43,96.75,0.00,0.00,Standard,5.99,7.19,109.93
52111,3436,2025-12-03 18:26:52,201.74,0.05,10.09,Standard,0.00,13.42,205.07
52112,3436,2026-03-05 05:45:12,353.32,0.20,70.66,Two-Day,0.00,19.79,302.45
52113,3436,2026-06-19 20:19:05,281.33,0.10,28.13,Standard,0.00,17.72,270.92
52114,3436,2026-06-21 17:47:15,545.63,0.15,81.84,Standard,0.00,32.47,496.26
52115,3436,2026-06-30 14:26:45,18.00,0.00,0.00,Standard,5.99,1.68,25.67
52116,3436,2026-07-30 01:42:10,230.88,0.05,11.54,Two-Day,0.00,15.35,234.69
52117,3437,2025-12-30 13:24:59,215.77,0.05,10.79,Two-Day,0.00,14.35,219.33
52118,3437,2026-05-18 21:49:01,293.51,0.10,29.35,Standard,0.00,18.49,282.65
52119,3437,2026-07-22 04:44:45,44.40,0.00,0.00,Standard,5.99,3.53,53.92
52120,3437,2026-07-31 09:44:54,421.18,0.10,42.12,Standard,0.00,26.53,405.59
52121,3438,2023-08-21 22:26:08,193.50,0.05,9.68,Standard,0.00,12.87,196.69
52122,3438,2024-10-16 07:27:14,207.51,0.05,10.38,Two-Day,0.00,13.80,210.93
52123,3438,2024-12-08 19:51:08,263.48,0.10,26.35,Standard,0.00,16.60,253.73
52124,3438,2025-01-21 20:00:10,309.02,0.10,30.90,Standard,0.00,19.47,297.59
52125,3438,2025-07-20 11:06:41,128.16,0.05,6.41,Standard,5.99,8.94,136.68
52126,3438,2025-09-03 19:44:04,151.59,0.10,15.16,Standard,0.00,9.55,145.98
52127,3438,2026-05-16 13:07:03,115.58,0.05,5.78,Standard,5.99,8.11,123.90
52128,3438,2026-06-06 11:35:09,313.68,0.10,31.37,Two-Day,0.00,19.76,302.07
52129,3439,2026-08-23 14:31:20,606.47,0.15,90.97,Two-Day,0.00,36.09,551.59
52130,3440,2023-03-15 20:29:08,88.36,0.00,0.00,Standard,5.99,6.60,100.95
52131,3440,2023-08-01 11:25:28,318.32,0.10,31.83,Standard,0.00,20.05,306.54
52132,3440,2023-08-03 20:36:11,324.62,0.10,32.46,Next-Day,0.00,20.45,312.61
52133,3440,2024-04-06 10:11:23,148.67,0.10,14.87,Standard,0.00,9.37,143.17
52134,3440,2024-11-13 16:05:38,127.09,0.05,6.35,Two-Day,12.99,9.36,143.09
52135,3440,2025-01-12 22:52:22,233.36,0.05,11.67,Two-Day,0.00,15.52,237.21
52136,3440,2026-03-15 21:40:19,222.18,0.05,11.11,Standard,0.00,14.77,225.84
52137,3440,2026-04-30 15:20:58,394.31,0.10,39.43,Standard,0.00,24.84,379.72
52138,3440,2026-07-07 22:16:43,276.90,0.10,27.69,Standard,0.00,17.44,266.65
52139,3441,2025-01-21 16:16:00,89.03,0.00,0.00,Standard,5.99,6.65,101.67
52140,3441,2025-07-22 07:44:00,36.22,0.00,0.00,Standard,5.99,2.95,45.16
52141,3441,2025-11-15 18:19:12,78.00,0.00,0.00,Standard,5.99,5.88,89.87
52142,3441,2026-03-14 19:27:46,594.79,0.15,89.22,Standard,0.00,35.39,540.96
52143,3441,2026-07-02 11:22:15,29.25,0.00,0.00,Standard,5.99,2.47,37.71
52144,3442,2025-11-14 22:17:22,111.09,0.05,5.55,Standard,5.99,7.81,119.34
52145,3442,2026-02-19 06:30:31,558.28,0.15,83.74,Standard,0.00,33.22,507.76
52146,3443,2023-12-28 02:44:27,265.08,0.10,26.51,Two-Day,0.00,16.70,255.27
52147,3443,2024-07-09 20:00:04,281.06,0.10,28.11,Standard,0.00,17.71,270.66
52148,3443,2024-12-25 22:35:59,442.32,0.10,44.23,Standard,0.00,27.87,425.96
52149,3443,2025-01-07 21:04:36,241.63,0.10,24.16,Standard,0.00,15.22,232.69
52150,3443,2025-11-04 16:33:44,556.81,0.15,83.52,Standard,0.00,33.13,506.42
52151,3443,2026-01-22 12:07:19,32.58,0.10,3.26,Standard,5.99,2.47,37.78
52152,3443,2026-06-28 10:33:01,293.57,0.10,29.36,Standard,0.00,18.49,282.70
52153,3444,2025-11-21 19:14:05,245.01,0.10,24.50,Standard,0.00,15.44,235.95
52154,3444,2025-12-21 17:38:10,312.57,0.10,31.26,Standard,0.00,19.69,301.00
52155,3444,2026-01-11 18:49:23,212.89,0.05,10.64,Standard,0.00,14.16,216.41
52156,3444,2026-04-04 17:34:04,101.74,0.10,10.17,Two-Day,12.99,7.32,111.88
52157,3444,2026-04-06 18:29:37,397.56,0.10,39.76,Next-Day,0.00,25.05,382.85
52158,3444,2026-04-13 23:29:35,191.24,0.05,9.56,Standard,0.00,12.72,194.40
52159,3444,2026-04-25 17:52:41,212.92,0.10,21.29,Standard,0.00,13.41,205.04
52160,3444,2026-05-06 07:00:07,573.95,0.15,86.09,Standard,0.00,34.15,522.01
52161,3444,2026-06-28 13:14:46,479.54,0.10,47.95,Standard,0.00,30.21,461.80
52162,3444,2026-07-02 14:47:08,119.30,0.05,5.97,Standard,5.99,8.35,127.67
52163,3444,2026-07-15 19:09:41,313.35,0.10,31.34,Standard,0.00,19.74,301.75
52164,3444,2026-07-17 09:59:03,222.96,0.05,11.15,Standard,0.00,14.83,226.64
52165,3444,2026-08-09 20:49:06,824.98,0.15,123.75,Two-Day,0.00,49.09,750.32
